,Title,URL
754,Peroxisome proliferator-activated receptor-gamma dependent pathway reduces the phosphorylation of dynamin-related protein 1 and ameliorates hippocampal injury induced by global ischemia in rats,/articles/10.1186/s12929-016-0262-3
755,Dynamics of airway response in lung microsections: a tool for studying airway-extra cellular matrix interactions,/articles/10.1186/s12929-016-0263-2
756,Immunocytochemical study of TOP2A and Ki-67 in cervical smears from women under routine gynecological care,/articles/10.1186/s12929-016-0258-z
757,Mesenchymal stem cells (MSCs) as skeletal therapeutics–an update,/articles/10.1186/s12929-016-0254-3
758,Cytotoxicity and cell cycle arrest induced by andrographolide lead to programmed cell death of MDA-MB-231 breast cancer cell line,/articles/10.1186/s12929-016-0257-0
759,The genetics and screening of familial hypercholesterolaemia,/articles/10.1186/s12929-016-0256-1
760,Drosophila mitochondrial topoisomerase III alpha affects the aging process via maintenance of mitochondrial function and genome integrity,/articles/10.1186/s12929-016-0255-2
761,Erratum to: Phosphotriesterase-related protein sensed albuminuria and conferred renal tubular cell activation in membranous nephropathy,/articles/10.1186/s12929-016-0252-5
762,Impact of stress on oocyte quality and reproductive outcome,/articles/10.1186/s12929-016-0253-4
763,A glimpse of the ERM proteins,/articles/10.1186/s12929-016-0246-3
764,Efficient derivation of dopaminergic neurons from SOX1− floor plate cells under defined culture conditions,/articles/10.1186/s12929-016-0251-6
765,"Molecular typing, virulence traits and antimicrobial resistance of diabetic foot staphylococci",/articles/10.1186/s12929-016-0250-7
766,Electroacupuncture preconditioning reduces ROS generation with NOX4 down-regulation and ameliorates blood-brain barrier disruption after ischemic stroke,/articles/10.1186/s12929-016-0249-0
767,"Knockdown of zebrafish YY1a can downregulate the phosphatidylserine (PS) receptor expression, leading to induce the abnormal brain and heart development",/articles/10.1186/s12929-016-0248-1
768,Betulinic acid enhances TGF-β signaling by altering TGF-β receptors partitioning between lipid-raft/caveolae and non-caveolae membrane microdomains in mink lung epithelial cells,/articles/10.1186/s12929-016-0229-4
769,Journal of Biomedical Science Reviewer Acknowledgement 2015,/articles/10.1186/s12929-016-0243-6
770,CD44-mediated monocyte transmigration across Cryptococcus neoformans-infected brain microvascular endothelial cells is enhanced by HIV-1 gp41-I90 ectodomain,/articles/10.1186/s12929-016-0247-2
771,Identifying N-linked glycan moiety and motifs in the cysteine-rich domain critical for N-glycosylation and intracellular trafficking of SR-AI and MARCO,/articles/10.1186/s12929-016-0244-5
772,"Novel synthetic benzimidazole-derived oligosaccharide, M3BIM, prevents ex vivo platelet aggregation and in vivo thromboembolism",/articles/10.1186/s12929-016-0245-4
773,Multiple signaling factors and drugs alleviate neuronal death induced by expression of human and zebrafish tau proteins in vivo,/articles/10.1186/s12929-016-0237-4
774,Significance of the urokinase-type plasminogen activator and its receptor in the progression of focal segmental glomerulosclerosis in clinical and mouse models,/articles/10.1186/s12929-016-0242-7
775,Fanconi anemia genes in lung adenocarcinoma- a pathway-wide study on cancer susceptibility,/articles/10.1186/s12929-016-0240-9
776,Chromosomal disruption and rearrangements during murine sarcoma development converge to stable karyotypic formation kept by telomerase overexpression,/articles/10.1186/s12929-016-0230-y
777,Amphetamine manipulates monoamine oxidase-A level and behavior using theranostic aptamers of transcription factors AP-1/NF-kB,/articles/10.1186/s12929-016-0239-2
778,Syndecan-1 (CD138) deficiency increases Staphylococcus aureus infection but has no effect on pathology in a mouse model of peritoneal dialysis,/articles/10.1186/s12929-016-0232-9
779,Zebrafish and Medaka: new model organisms for modern biomedical research,/articles/10.1186/s12929-016-0236-5
780,Blocking heme oxygenase-1 by zinc protoporphyrin reduces tumor hypoxia-mediated VEGF release and inhibits tumor angiogenesis as a potential therapeutic agent against colorectal cancer,/articles/10.1186/s12929-016-0219-6
781,Novel insights into the effect of vitamin B12 and omega-3 fatty acids on brain function,/articles/10.1186/s12929-016-0241-8
782,Combination of the toll like receptor agonist and α-Galactosylceramide as an efficient adjuvant for cancer vaccine,/articles/10.1186/s12929-016-0238-3
783,Targeted antitumor prodrug therapy using CNGRC-yCD fusion protein in combination with 5-fluorocytosine,/articles/10.1186/s12929-016-0227-6
784,Surface vimentin is critical for the cell entry of SARS-CoV,/articles/10.1186/s12929-016-0234-7
785,Stearoyl-CoA desaturase indexes and n-6/n-3 fatty acids ratio as biomarkers of cardiometabolic risk factors in normal-weight rabbits fed high fat diets,/articles/10.1186/s12929-016-0235-6
786,Influence of gestational salt restriction in fetal growth and in development of diseases in adulthood,/articles/10.1186/s12929-016-0233-8
787,Therapeutic evaluation of HIV transduction basic domain-conjugated superoxide dismutase solution on suppressive effects of the formation of peroxynitrite and expression of COX-2 in murine skin,/articles/10.1186/s12929-016-0226-7
788,α-Carboline derivative TJY-16 inhibits tumor growth by inducing G2/M cell cycle arrest in glioma cells,/articles/10.1186/s12929-016-0222-y
789,The prognostic effect of PTEN expression status in colorectal cancer development and evaluation of factors affecting it: miR-21 and promoter methylation,/articles/10.1186/s12929-016-0228-5
790,Advancement and applications of peptide phage display technology in biomedical science,/articles/10.1186/s12929-016-0223-x
791,Hypoxemic reperfusion of ischemic states: an alternative approach for the attenuation of oxidative stress mediated reperfusion injury,/articles/10.1186/s12929-016-0220-0
792,Ethanol induces cytostasis of cortical basal progenitors,/articles/10.1186/s12929-016-0225-8
793,Protection against acetaminophen-induced acute liver failure by omentum adipose tissue derived stem cells through the mediation of Nrf2 and cytochrome P450 expression,/articles/10.1186/s12929-016-0231-x
794,Endothelium-derived microparticles from chronically thromboembolic pulmonary hypertensive patients facilitate endothelial angiogenesis,/articles/10.1186/s12929-016-0224-9
795,SB203580 increases G-CSF production via a stem-loop destabilizing element in the 3’ untranslated region in macrophages independently of its effect on p38 MAPK activity,/articles/10.1186/s12929-016-0221-z
796,YC-1 induces lipid droplet formation in RAW 264.7 macrophages,/articles/10.1186/s12929-016-0218-7
797,Renin gene rs1464816 polymorphism contributes to chronic kidney disease progression in ADPKD,/articles/10.1186/s12929-015-0217-0
798,Dimeric dipeptide mimetics of the nerve growth factor Loop 4 and Loop 1 activate TRKA with different patterns of intracellular signal transduction,/articles/10.1186/s12929-015-0198-z
799,TGF-β induces HLA-G expression through inhibiting miR-152 in gastric cancer cells,/articles/10.1186/s12929-015-0177-4
800,Caffeine reduces hepatic lipid accumulation through regulation of lipogenesis and ER stress in zebrafish larvae,/articles/10.1186/s12929-015-0206-3
801,Nr2f1b control venous specification and angiogenic patterning during zebrafish vascular development,/articles/10.1186/s12929-015-0209-0
802,Transgenic expression of omega-3 PUFA synthesis genes improves zebrafish survival during Vibrio vulnificus infection,/articles/10.1186/s12929-015-0208-1
803,Activation of MEK2 is sufficient to induce skin papilloma formation in transgenic zebrafish,/articles/10.1186/s12929-015-0207-2
804,Role of Nrf2 in bone metabolism,/articles/10.1186/s12929-015-0212-5
805,LncRNA-GAS5 induces PTEN expression through inhibiting miR-103 in endometrial cancer cells,/articles/10.1186/s12929-015-0213-4
806,The HRASLS (PLA/AT) subfamily of enzymes,/articles/10.1186/s12929-015-0210-7
807,Epidermal growth factor receptor status and Notch inhibition in non-small cell lung cancer cells,/articles/10.1186/s12929-015-0196-1
808,Reactive oxygen species contribute to dysfunction of bone marrow hematopoietic stem cells in aged C57BL/6 J mice,/articles/10.1186/s12929-015-0201-8
809,High fat diet-induced inflammation and oxidative stress are attenuated by N-acetylneuraminic acid in rats,/articles/10.1186/s12929-015-0211-6
810,Unconserved C terminal of human cytomegalovirus tegument protein pUL76 elicits nuclear aggresome formation and induces DNA damage in transfected cells,/articles/10.1186/s12929-015-0205-4
811,Soluble epoxide hydrolase inhibitor enhances synaptic neurotransmission and plasticity in mouse prefrontal cortex,/articles/10.1186/s12929-015-0202-7
812,Monosodium glutamate-induced oxidative kidney damage and possible mechanisms: a mini-review,/articles/10.1186/s12929-015-0192-5
813,Natural history of chronic hepatitis B virus infection from infancy to adult life -the mechanism of inflammation triggering and long-term impacts,/articles/10.1186/s12929-015-0199-y
814,An approach to the immunophenotypic features of circulating CD4+NKG2D+ T cells in invasive cervical carcinoma,/articles/10.1186/s12929-015-0190-7
815,Involvement of gelsolin in TGF-beta 1 induced epithelial to mesenchymal transition in breast cancer cells,/articles/10.1186/s12929-015-0197-0
816,"Preparation, characterization and immunological evaluation: canine parvovirus synthetic peptide loaded PLGA nanoparticles",/articles/10.1186/s12929-015-0195-2
817,DNA methylation regulates mouse cardiac myofibril gene expression during heart development,/articles/10.1186/s12929-015-0203-6
818,FcγRIIB mediates antigen-independent inhibition on human B lymphocytes through Btk and p38 MAPK,/articles/10.1186/s12929-015-0200-9
819,Intravenous injection of microvesicle-delivery miR-130b alleviates high-fat diet-induced obesity in C57BL/6 mice through translational repression of PPAR-γ,/articles/10.1186/s12929-015-0193-4
820,T cells and reactive oxygen species,/articles/10.1186/s12929-015-0194-3
821,Vitamin A depletion induced by cigarette smoke is associated with an increase in lung cancer-related markers in rats,/articles/10.1186/s12929-015-0189-0
822,Biomarkers of severe dengue disease – a review,/articles/10.1186/s12929-015-0191-6
823,Protective effect of pioglitazone on morphine-induced neuroinflammation in the rat lumbar spinal cord,/articles/10.1186/s12929-015-0187-2
824,Effects of dextromethorphan and oxycodone on treatment of neuropathic pain in mice,/articles/10.1186/s12929-015-0186-3
825,Caffeic acid ethanolamide prevents cardiac dysfunction through sirtuin dependent cardiac bioenergetics preservation,/articles/10.1186/s12929-015-0188-1
826,Morphological and physiological evidence of a synaptic connection between the lateral parabrachial nucleus and neurons in the A7 catecholamine cell group in rats,/articles/10.1186/s12929-015-0179-2
827,The critical role of lipopolysaccharide in the upregulation of aquaporin 4 in glial cells treated with Shiga toxin,/articles/10.1186/s12929-015-0184-5
828,RNA interferences targeting the Fanconi anemia/BRCA pathway upstream genes reverse cisplatin resistance in drug-resistant lung cancer cells,/articles/10.1186/s12929-015-0185-4
829,TAK1 inhibition-induced RIP1-dependent apoptosis in murine macrophages relies on constitutive TNF-α signaling and ROS production,/articles/10.1186/s12929-015-0182-7
830,Undercarboxylated osteocalcin as a biomarker of subclinical atherosclerosis in non-dialysis patients with chronic kidney disease,/articles/10.1186/s12929-015-0183-6
831,Japanese encephalitis virus replicon-based vaccine expressing enterovirus-71 epitope confers dual protection from lethal challenges,/articles/10.1186/s12929-015-0181-8
832,Gene-gene interaction analysis identifies a new genetic risk factor for colorectal cancer,/articles/10.1186/s12929-015-0180-9
833,5’-adenosine monophosphate mediated cooling treatment enhances ΔF508-Cystic Fibrosis Transmembrane Conductance Regulator (CFTR) stability in vivo,/articles/10.1186/s12929-015-0178-3
834,Chemotherapeutic effect of a novel temozolomide analog on nasopharyngeal carcinoma in vitro and in vivo,/articles/10.1186/s12929-015-0175-6
835,Investigating the potential of Shikonin as a novel hypertrophic scar treatment,/articles/10.1186/s12929-015-0172-9
836,Analysis of connexin expression during seizures induced by 4-aminopyridine in the rat hippocampus,/articles/10.1186/s12929-015-0176-5
837,Molecular characterisation of plasma membrane-derived vesicles,/articles/10.1186/s12929-015-0174-7
838,The intracellular domain of cell adhesion molecule 1 is present in emphysematous lungs and induces lung epithelial cell apoptosis,/articles/10.1186/s12929-015-0173-8
839,Relevance of retrovirus quantification in cerebrospinal fluid for neurologic diagnosis,/articles/10.1186/s12929-015-0170-y
840,Recombinant lipoprotein-based vaccine candidates against C. difficile infections,/articles/10.1186/s12929-015-0171-x
841,Alterative effects of an oral alginate extract on experimental rabbit osteoarthritis,/articles/10.1186/s12929-015-0169-4
842,Osthole ameliorates hepatic fibrosis and inhibits hepatic stellate cell activation,/articles/10.1186/s12929-015-0168-5
843,Age-associated reduction of cell spreading induces mitochondrial DNA common deletion by oxidative stress in human skin dermal fibroblasts: implication for human skin connective tissue aging,/articles/10.1186/s12929-015-0167-6
844,Radioprotective potential of melatonin against 60Co γ-ray-induced testicular injury in male C57BL/6 mice,/articles/10.1186/s12929-015-0156-9
845,Erratum: Identification and characterization of nuclear and nucleolar localization signals in 58-kDa microspherule protein (MSP58),/articles/10.1186/s12929-015-0153-z
846,Neurotensin-polyplex-mediated brain-derived neurotrophic factor gene delivery into nigral dopamine neurons prevents nigrostriatal degeneration in a rat model of early Parkinson’s disease,/articles/10.1186/s12929-015-0166-7
847,Complement and macrophage crosstalk during process of angiogenesis in tumor progression,/articles/10.1186/s12929-015-0151-1
848,Antitumoral effects of cyclin-dependent kinases inhibitors CR8 and MR4 on chronic myeloid leukemia cell lines,/articles/10.1186/s12929-015-0163-x
849,"The performance of the SD BIOLINE Dengue DUO® rapid immunochromatographic test kit for the detection of NS1 antigen, IgM and IgG antibodies during a dengue type 1 epidemic in Jamaica",/articles/10.1186/s12929-015-0164-9
850,Role of Raf-kinase inhibitor protein in colorectal cancer and its regulation by hydroxycamptothecine,/articles/10.1186/s12929-015-0162-y
851,Functional roles of DExD/H-box RNA helicases in Pre-mRNA splicing,/articles/10.1186/s12929-015-0161-z
852,Tumor necrosis factor-alpha induces VCAM-1-mediated inflammation via c-Src-dependent transactivation of EGF receptors in human cardiac fibroblasts,/articles/10.1186/s12929-015-0165-8
853,The effects and mechanisms of SLC34A2 in tumorigenesis and progression of human non-small cell lung cancer,/articles/10.1186/s12929-015-0158-7
854,Structural basis of blocking integrin activation and deactivation for anti-inflammation,/articles/10.1186/s12929-015-0159-6
855,Hydrogen sulfide protects spinal cord and induces autophagy via miR-30c in a rat model of spinal cord ischemia-reperfusion injury,/articles/10.1186/s12929-015-0135-1
856,Low-frequency electroacupuncture suppresses focal epilepsy and improves epilepsy-induced sleep disruptions,/articles/10.1186/s12929-015-0145-z
857,Midostaurin preferentially attenuates proliferation of triple-negative breast cancer cell lines through inhibition of Aurora kinase family,/articles/10.1186/s12929-015-0150-2
858,Novel naphthochalcone derivative accelerate dermal wound healing through induction of epithelial-mesenchymal transition of keratinocyte,/articles/10.1186/s12929-015-0141-3
859,Peripheral inflammation increases seizure susceptibility via the induction of neuroinflammation and oxidative stress in the hippocampus,/articles/10.1186/s12929-015-0157-8
860,"In vivo imaging of endogenous enzyme activities using luminescent 1,2-dioxetane compounds",/articles/10.1186/s12929-015-0155-x
861,N-terminal functional domain of Gasdermin A3 regulates mitochondrial homeostasis via mitochondrial targeting,/articles/10.1186/s12929-015-0152-0
862,Overexpression of mutant HSP27 causes axonal neuropathy in mice,/articles/10.1186/s12929-015-0154-y
863,5-hydroxytryptamine has an endothelium-derived hyperpolarizing factor-like effect on coronary flow in isolated rat hearts,/articles/10.1186/s12929-015-0149-8
864,“Down syndrome: an insight of the disease”,/articles/10.1186/s12929-015-0138-y
865,Altered exosomal protein expression in the serum of NF-κB knockout mice following skeletal muscle ischemia-reperfusion injury,/articles/10.1186/s12929-015-0147-x
866,"In Memoriam: Shur-Tzu (Su) Chen, a pioneer in tumor suppressor WWOX for neuroscience",/articles/10.1186/s12929-015-0148-9
867,Sulforaphane attenuates EGFR signaling in NSCLC cells,/articles/10.1186/s12929-015-0139-x
868,Lithospermic acid attenuates 1-methyl-4-phenylpyridine-induced neurotoxicity by blocking neuronal apoptotic and neuroinflammatory pathways,/articles/10.1186/s12929-015-0146-y
869,"Morphological, cellular and molecular changes during postovulatory egg aging in mammals",/articles/10.1186/s12929-015-0143-1
870,Neuroregenerative effects of olfactory ensheathing cells transplanted in a multi-layered conductive nanofibrous conduit in peripheral nerve repair in rats,/articles/10.1186/s12929-015-0144-0
871,DNA methylation similarities in genes of black South Africans with systemic lupus erythematosus and systemic sclerosis,/articles/10.1186/s12929-015-0142-2
872,Identification and characterization of nuclear and nucleolar localization signals in 58-kDa microspherule protein (MSP58),/articles/10.1186/s12929-015-0136-0
873,Cytochrome P450 in living donor liver transplantation,/articles/10.1186/s12929-015-0140-4
874,Linear correlation between average fluorescence intensity of green fluorescent protein and the multiplicity of infection of recombinant adenovirus,/articles/10.1186/s12929-015-0137-z
875,The orphan nuclear receptor small heterodimer partner is required for thiazolidinedione effects in leptin-deficient mice,/articles/10.1186/s12929-015-0133-3
876,Antiviral activity of an N-allyl acridone against dengue virus,/articles/10.1186/s12929-015-0134-2
877,Novel adjuvants from seaweed impede autophagy signaling in therapy-resistant residual pancreatic cancer,/articles/10.1186/s12929-015-0132-4
878,Multidrug-resistant phenotype and isolation of a Novel SHV- beta-Lactamase variant in a clinical isolate of Enterobacter cloacae,/articles/10.1186/s12929-015-0131-5
879,Shikonin selectively induces apoptosis in human prostate cancer cells through the endoplasmic reticulum stress and mitochondrial apoptotic pathway,/articles/10.1186/s12929-015-0127-1
880,Generation of CCR5-defective CD34 cells from ZFN-driven stop codon-integrated mesenchymal stem cell clones,/articles/10.1186/s12929-015-0130-6
881,A strain-independent method to induce progressive and lethal pneumococcal pneumonia in neutropenic mice,/articles/10.1186/s12929-015-0124-4
882,Evaluation of Neurotrophic Tyrosine Receptor Kinase 2 (NTRK2) as a positional candidate gene for variation in estimated Glomerular Filtration Rate (eGFR) in Mexican American participants of San Antonio Family Heart Study,/articles/10.1186/s12929-015-0123-5
883,Heme oxygenase-1: emerging target of cancer therapy,/articles/10.1186/s12929-015-0128-0
884,Identification of lipocalin-2 as a PKCδ phosphorylation substrate in neutrophils,/articles/10.1186/s12929-015-0129-z
885,"Erratum to: TNF-α induces MMP-9 expression and soluble ICAM-1 release via TRAF2, c-Src, MAPKs and NF-κB in osteoblast-like MC3T3-E1 cells",/articles/10.1186/s12929-015-0119-1
886,Beneficial effects of co-treatment with dextromethorphan on prenatally methadone-exposed offspring,/articles/10.1186/s12929-015-0126-2
887,Pyrrolidinyl caffeamide against ischemia/reperfusion injury in cardiomyocytes through AMPK/AKT pathways,/articles/10.1186/s12929-015-0125-3
888,Annual acknowledgement of manuscript reviewers,/articles/10.1186/s12929-015-0122-6
889,Genomic single nucleotide polymorphisms in the offspring of gastric cancer patients predispose to spasmolytic polypeptide-expressing metaplasia after H. pylori infection,/articles/10.1186/s12929-015-0121-7
890,Pentacycloundecane lactam vs lactone norstatine type protease HIV inhibitors: binding energy calculations and DFT study,/articles/10.1186/s12929-015-0115-5
891,Effect of perinatal asphyxia and carbamazepine treatment on cortical dopamine and DOPAC levels,/articles/10.1186/s12929-015-0117-3
892,Effects of human blood red cells on the haemolytic capability of clinical isolates of Candida tropicalis,/articles/10.1186/s12929-015-0120-8
893,Differential regulation of protein expression in response to polyunsaturated fatty acids in the liver of apoE-knockout mice and in HepG2 cells,/articles/10.1186/s12929-015-0118-2
894,"Aberrant gene expression profiles, during in vitro osteoblast differentiation, of telomerase deficient mouse bone marrow stromal stem cells (mBMSCs)",/articles/10.1186/s12929-015-0116-4
895,Expression profile and down-regulation of argininosuccinate synthetase in hepatocellular carcinoma in a transgenic mouse model,/articles/10.1186/s12929-015-0114-6
896,Regulation of cancer metastasis by microRNAs,/articles/10.1186/s12929-015-0113-7
897,Protective effects of polyunsatutared fatty acids supplementation against testicular damage induced by intermittent hypobaric hypoxia in rats,/articles/10.1186/s12929-015-0112-8
898,Combination of proteasome and HDAC inhibitor enhances HPV16 E7-specific CD8+ T cell immune response and antitumor effects in a preclinical cervical cancer model,/articles/10.1186/s12929-014-0111-1
899,Biological roles of CCAAT/Enhancer-binding protein delta during inflammation,/articles/10.1186/s12929-014-0110-2
900,Molecular regulation of the expression of leptin by hypoxia in human coronary artery smooth muscle cells,/articles/10.1186/s12929-014-0109-8
901,EpCAM aptamer mediated cancer cell specific delivery of EpCAM siRNA using polymeric nanocomplex,/articles/10.1186/s12929-014-0108-9
902,"KUD773, a phenylthiazole derivative, displays anticancer activity in human hormone-refractory prostate cancers through inhibition of tubulin polymerization and anti-Aurora A activity",/articles/10.1186/s12929-014-0107-x
903,Profiling the circulating miRNAs in mice exposed to gram-positive and gram-negative bacteria by Illumina small RNA deep sequencing,/articles/10.1186/s12929-014-0106-y
904,MicroRNA miR-466 inhibits Lymphangiogenesis by targeting prospero-related homeobox 1 in the alkali burn corneal injury model,/articles/10.1186/s12929-014-0104-0
905,Effects of tobacco smoking during pregnancy on oxidative stress in the umbilical cord and mononuclear blood cells of neonates,/articles/10.1186/s12929-014-0105-z
906,"The tryptophan kynurenine pathway, neopterin and IL-6 during vulvectomy and abdominal hysterectomy",/articles/10.1186/s12929-014-0102-2
907,Improving clinical efficacy of adeno associated vectors by rational capsid bioengineering,/articles/10.1186/s12929-014-0103-1
908,N-3 polyunsaturated fatty acids decrease levels of doxorubicin-induced reactive oxygen species in cardiomyocytes -- involvement of uncoupling protein UCP2,/articles/10.1186/s12929-014-0101-3
909,The pathological effects of CCR2+ inflammatory monocytes are amplified by an IFNAR1-triggered chemokine feedback loop in highly pathogenic influenza infection,/articles/10.1186/s12929-014-0099-6
910,Hyaluronan and cardiac regeneration,/articles/10.1186/s12929-014-0100-4
911,The emerging role of hepatitis B virus Pre-S2 deletion mutant proteins in HBV tumorigenesis,/articles/10.1186/s12929-014-0098-7
912,Higher glucose level can enhance the H. pylori adhesion and virulence related with type IV secretion system in AGS cells,/articles/10.1186/s12929-014-0096-9
913,Up-regulation of S100A16 expression promotes epithelial-mesenchymal transition via Notch1 pathway in breast cancer,/articles/10.1186/s12929-014-0097-8
914,Study of the association of adrenomedullin and basic-fibroblast growth factors with the peripheral arterial blood flow and endothelial dysfunction biomarkers in type 2 diabetic patients with peripheral vascular insufficiency,/articles/10.1186/s12929-014-0094-y
915,MicroRNA-5p and -3p co-expression and cross-targeting in colon cancer cells,/articles/10.1186/s12929-014-0095-x
916,Fibroblast Growth Factor-2 alone as an efficient inducer for differentiation of human bone marrow mesenchymal stem cells into dopaminergic neurons,/articles/10.1186/s12929-014-0083-1
917,QSAR analysis on tacrine-related acetylcholinesterase inhibitors,/articles/10.1186/s12929-014-0084-0
918,Insulin renders diabetic rats resistant to acute ischemic stroke by arresting nitric oxide reaction with superoxide to form peroxynitrite,/articles/10.1186/s12929-014-0092-0
919,Synergistic activity and mechanism of action of Stephania suberosa Forman extract and ampicillin combination against ampicillin-resistant Staphylococcus aureus,/articles/10.1186/s12929-014-0090-2
920,Arecoline induces TNF-alpha production and Zonula Occludens-1 redistribution in mouse Sertoli TM4 cells,/articles/10.1186/s12929-014-0093-z
921,X-Linked thrombocytopenia causing mutations in WASP (L46P and A47D) impair T cell chemotaxis,/articles/10.1186/s12929-014-0091-1
922,Colorectal cancer susceptibility: apparent gender-related modulation by ABCB1 gene polymorphisms,/articles/10.1186/s12929-014-0089-8
923,Flavonoid ingredients of Ginkgo biloba leaf extract regulate lipid metabolism through Sp1-mediated carnitine palmitoyltranferase 1A up-regulation,/articles/10.1186/s12929-014-0087-x
924,Identifying rare and common disease associated variants in genomic data using Parkinson's disease as a model,/articles/10.1186/s12929-014-0088-9
925,Recombinant Lactobacillus plantarum expressing and secreting heterologous oxalate decarboxylase prevents renal calcium oxalate stone deposition in experimental rats,/articles/10.1186/s12929-014-0086-y
926,AIRE acetylation and deacetylation: effect on protein stability and transactivation activity,/articles/10.1186/s12929-014-0085-z
927,Development and immunological assessment of VLP-based immunogens exposing the membrane-proximal region of the HIV-1 gp41 protein,/articles/10.1186/s12929-014-0079-x
928,Pin1 positively affects tumorigenesis of esophageal squamous cell carcinoma and correlates with poor survival of patients,/articles/10.1186/s12929-014-0075-1
929,Enterovirus 71-induced autophagy increases viral replication and pathogenesis in a suckling mouse model,/articles/10.1186/s12929-014-0080-4
930,The role of carbonic anhydrase VI in bitter taste perception: evidence from the Car6−/− mouse model,/articles/10.1186/s12929-014-0082-2
931,Differential expression of microRNAs in decidua-derived mesenchymal stem cells from patients with pre-eclampsia,/articles/10.1186/s12929-014-0081-3
932,Evaluation of Gram-negative bacterial infection by a stable and conjugative bioluminescence plasmid in a mouse model,/articles/10.1186/s12929-014-0078-y
933,Folic acid supplementation in pregnancy and implications in health and disease,/articles/10.1186/s12929-014-0077-z
934,The difference in immune response and IL-12p35 methylation between newborns and adults,/articles/10.1186/s12929-014-0076-0
935,The biochemical value of urinary metalloproteinases 3 and 9 in diagnosis and prognosis of bladder cancer in Egypt,/articles/10.1186/s12929-014-0072-4
936,NF-κB repressing factor downregulates basal expression and mycobacterium tuberculosis induced IP-10 and IL-8 synthesis via interference with NF-κB in monocytes,/articles/10.1186/s12929-014-0071-5
937,Relationship between post-cardiac arrest myocardial oxidative stress and myocardial dysfunction in the rat,/articles/10.1186/s12929-014-0070-6
938,Promoter methylation analysis of WNT/β-catenin pathway regulators and its association with expression of DNMT1 enzyme in colorectal cancer,/articles/10.1186/s12929-014-0073-3
939,Neuroprotective effect of novel cognitive enhancer noopept on AD-related cellular model involves the attenuation of apoptosis and tau hyperphosphorylation,/articles/10.1186/s12929-014-0074-2
940,"A putative novel protein, DEPDC1B, is overexpressed in oral cancer patients, and enhanced anchorage-independent growth in oral cancer cells that is mediated by Rac1 and ERK",/articles/10.1186/s12929-014-0067-1
941,"Standardized, systemic phenotypic analysis of Slc12a1
I299F
 mutant mice",/articles/10.1186/s12929-014-0068-0
942,Antitumor effect of therapeutic HPV DNA vaccines with chitosan-based nanodelivery systems,/articles/10.1186/s12929-014-0069-z
943,"Targeted enzyme prodrug therapy for metastatic prostate cancer – a comparative study of L-methioninase, purine nucleoside phosphorylase, and cytosine deaminase",/articles/10.1186/s12929-014-0065-3
944,"ADI1, a methionine salvage pathway enzyme, is required for Drosophila fecundity",/articles/10.1186/s12929-014-0064-4
945,"PID15, a novel 6 kDa secreted peptide, mediates Naja naja venom phospholipase A2 induced apoptosis in isolated human peripheral lymphocytes",/articles/10.1186/s12929-014-0066-2
946,Expression of Nek1 during kidney development and cyst formation in multiple nephron segments in the Nek1-deficient kat2J mouse model of polycystic kidney disease,/articles/10.1186/s12929-014-0063-5
947,Cytoprotective and anti-inflammatory effects of PAL31 overexpression in glial cells,/articles/10.1186/1423-0127-21-60
948,Isobolographic analysis of the opioid-opioid interactions in a tonic and a phasic mouse model of induced nociceptive pain,/articles/10.1186/s12929-014-0062-6
949,"Activation of neutral-sphingomyelinase, MAPKs, and p75 NTR-mediating caffeic acid phenethyl ester–induced apoptosis in C6 glioma cells",/articles/10.1186/1423-0127-21-61
950,Resistin-induced stromal cell-derived factor-1 expression through Toll-like receptor 4 and activation of p38 MAPK/ NFκB signaling pathway in gastric cancer cells,/articles/10.1186/1423-0127-21-59
951,Identification and functional analysis of a new putative caveolin-3 variant found in a patient with sudden unexplained death,/articles/10.1186/1423-0127-21-58
952,Downregulation of Sirt1 as aging change in advanced heart failure,/articles/10.1186/1423-0127-21-57
953,Molecular identification for epigallocatechin-3-gallate-mediated antioxidant intervention on the H2O2-induced oxidative stress in H9c2 rat cardiomyoblasts,/articles/10.1186/1423-0127-21-56
954,Sphingosine-1-phosphate promotes the differentiation of adipose-derived stem cells into endothelial nitric oxide synthase (eNOS) expressing endothelial-like cells,/articles/10.1186/1423-0127-21-55
955,Structural and functional characterization of MERS coronavirus papain-like protease,/articles/10.1186/1423-0127-21-54
956,Hes-1 SUMOylation by protein inhibitor of activated STAT1 enhances the suppressing effect of Hes-1 on GADD45α expression to increase cell survival,/articles/10.1186/1423-0127-21-53
957,Erratum to: CIP4 is required for the hypertrophic growth of neonatal cardiac myocytes,/articles/10.1186/1423-0127-21-45
958,A mammary adenocarcinoma murine model suitable for the study of cancer immunoediting,/articles/10.1186/1423-0127-21-52
959,Taurine improves the spatial learning and memory ability impaired by sub-chronic manganese exposure,/articles/10.1186/1423-0127-21-51
960,Study of Coxsackie B viruses interactions with Coxsackie Adenovirus receptor and Decay-Accelerating Factor using Human CaCo-2 cell line,/articles/10.1186/1423-0127-21-50
961,Visfatin induces MUC8 and MUC5B expression via p38 MAPK/ROS/NF-κB in human airway epithelial cells,/articles/10.1186/1423-0127-21-49
962,Association between risk of oral precancer and genetic variations in microRNA and related processing genes,/articles/10.1186/1423-0127-21-48
963,Silicon substrate as a novel cell culture device for myoblast cells,/articles/10.1186/1423-0127-21-47
